DATA
1535 1.590000d+02
1545 1.210000d+02
1555 1.520000d+02
1565 1.430000d+02
1575 1.220000d+02
1585 1.580000d+02
1595 1.380000d+02
1605 1.550000d+02
1615 1.210000d+02
1625 1.440000d+02
1635 1.340000d+02
1645 1.310000d+02
1655 1.500000d+02
1665 1.380000d+02
1675 1.300000d+02
1685 1.220000d+02
1695 1.310000d+02
1705 1.350000d+02
1715 1.310000d+02
1725 1.280000d+02
1735 1.180000d+02
1745 1.400000d+02
1755 1.370000d+02
1765 1.270000d+02
1775 1.330000d+02
1785 1.510000d+02
1795 1.470000d+02
1805 1.310000d+02
1815 1.330000d+02
1825 1.310000d+02
1835 1.520000d+02
1845 1.460000d+02
1855 1.250000d+02
1865 1.460000d+02
1875 1.620000d+02
1885 1.260000d+02
1895 1.440000d+02
1905 1.440000d+02
1915 1.370000d+02
1925 1.440000d+02
1935 1.580000d+02
1945 1.340000d+02
1955 1.440000d+02
1965 1.350000d+02
1975 1.310000d+02
1985 1.400000d+02
1995 1.440000d+02
2005 1.340000d+02
2015 1.360000d+02
2025 1.400000d+02
2035 1.430000d+02
2045 1.540000d+02
2055 1.410000d+02
2065 1.450000d+02
2075 1.480000d+02
2085 1.560000d+02
2095 1.080000d+02
2105 1.410000d+02
2115 1.340000d+02
2125 1.480000d+02
2135 1.400000d+02
2145 1.600000d+02
2155 1.500000d+02
2165 1.360000d+02
2175 1.390000d+02
2185 1.240000d+02
2195 1.250000d+02
2205 1.450000d+02
2215 1.340000d+02
2225 1.280000d+02
2235 1.250000d+02
2245 1.180000d+02
2255 1.600000d+02
2265 1.500000d+02
2275 1.370000d+02
2285 1.410000d+02
2295 1.340000d+02
2305 1.320000d+02
2315 1.370000d+02
2325 1.420000d+02
2335 1.390000d+02
2345 1.230000d+02
2355 1.390000d+02
2365 1.320000d+02
2375 1.350000d+02
2385 1.500000d+02
2395 1.440000d+02
2405 1.310000d+02
2415 1.610000d+02
2425 1.520000d+02
2435 1.510000d+02
2445 1.450000d+02
2455 1.440000d+02
2465 1.220000d+02
2475 1.430000d+02
2485 1.450000d+02
2495 1.450000d+02
2505 1.650000d+02
2515 1.290000d+02
2525 1.220000d+02
2535 1.140000d+02
2545 1.400000d+02
2555 1.540000d+02
2565 1.430000d+02
2575 1.270000d+02
2585 1.610000d+02
2595 1.260000d+02
2605 1.440000d+02
2615 1.380000d+02
2625 1.340000d+02
2635 1.150000d+02
2645 1.660000d+02
2655 1.430000d+02
2665 1.310000d+02
2675 1.420000d+02
2685 1.240000d+02
2695 1.470000d+02
2705 1.540000d+02
2715 1.270000d+02
2725 1.530000d+02
2735 1.240000d+02
2745 1.390000d+02
2755 1.170000d+02
2765 1.300000d+02
2775 1.480000d+02
2785 1.240000d+02
2795 1.500000d+02
2805 1.360000d+02
2815 1.240000d+02
2825 1.200000d+02
2835 1.430000d+02
2845 1.260000d+02
2855 1.300000d+02
2865 1.450000d+02
2875 1.390000d+02
2885 1.350000d+02
2895 1.560000d+02
2905 1.350000d+02
2915 1.100000d+02
2925 1.260000d+02
2935 1.280000d+02
2945 1.410000d+02
2955 1.370000d+02
2965 1.280000d+02
2975 1.240000d+02
2985 1.540000d+02
2995 1.390000d+02
3005 1.410000d+02
3015 1.560000d+02
3025 1.270000d+02
3035 1.270000d+02
3045 1.140000d+02
3055 1.500000d+02
3065 1.200000d+02
3075 1.400000d+02
3085 1.320000d+02
3095 1.400000d+02
3105 1.300000d+02
3115 1.500000d+02
3125 1.220000d+02
3135 1.560000d+02
3145 1.480000d+02
3155 1.300000d+02
3165 1.560000d+02
3175 1.440000d+02
3185 1.480000d+02
3195 1.220000d+02
3205 1.390000d+02
3215 1.180000d+02
3225 1.270000d+02
3235 1.210000d+02
3245 1.180000d+02
3255 1.300000d+02
3265 1.440000d+02
3275 1.420000d+02
3285 1.330000d+02
3295 1.400000d+02
3305 1.420000d+02
3315 1.260000d+02
3325 1.630000d+02
3335 1.310000d+02
3345 1.310000d+02
3355 1.320000d+02
3365 1.640000d+02
3375 1.320000d+02
3385 1.340000d+02
3395 1.220000d+02
3405 1.440000d+02
3415 1.400000d+02
3425 1.440000d+02
3435 1.500000d+02
3445 1.270000d+02
3455 1.240000d+02
3465 1.260000d+02
3475 1.380000d+02
3485 1.220000d+02
3495 1.520000d+02
3505 1.450000d+02
3515 1.360000d+02
3525 1.410000d+02
3535 1.390000d+02
3545 1.220000d+02
3555 1.380000d+02
3565 1.320000d+02
3575 1.330000d+02
3585 1.180000d+02
3595 1.410000d+02
3605 1.590000d+02
3615 1.060000d+02
3625 1.560000d+02
3635 1.440000d+02
3645 1.450000d+02
3655 1.190000d+02
3665 1.550000d+02
3675 1.320000d+02
3685 1.370000d+02
3695 1.210000d+02
3705 1.320000d+02
3715 1.240000d+02
3725 1.270000d+02
3735 1.680000d+02
3745 1.520000d+02
3755 1.280000d+02
3765 1.550000d+02
3775 1.260000d+02
3785 1.280000d+02
3795 1.340000d+02
3805 1.350000d+02
3815 1.370000d+02
3825 1.640000d+02
3835 1.200000d+02
3845 1.390000d+02
3855 1.350000d+02
3865 1.350000d+02
3875 1.360000d+02
3885 1.370000d+02
3895 1.320000d+02
3905 1.390000d+02
3915 1.250000d+02
3925 1.270000d+02
3935 1.120000d+02
3945 1.430000d+02
3955 1.350000d+02
3965 1.280000d+02
3975 1.390000d+02
3985 1.300000d+02
3995 1.470000d+02
4005 1.440000d+02
4015 1.170000d+02
4025 1.350000d+02
4035 1.340000d+02
4045 1.300000d+02
4055 1.420000d+02
4065 1.260000d+02
4075 1.360000d+02
4085 1.160000d+02
4095 1.520000d+02
4105 1.510000d+02
4115 1.250000d+02
4125 1.320000d+02
4135 1.370000d+02
4145 1.140000d+02
4155 1.330000d+02
4165 1.440000d+02
4175 1.340000d+02
4185 1.350000d+02
4195 1.410000d+02
4205 1.250000d+02
4215 1.320000d+02
4225 1.440000d+02
4235 1.320000d+02
4245 1.280000d+02
4255 1.480000d+02
4265 1.350000d+02
4275 1.370000d+02
4285 1.300000d+02
4295 1.340000d+02
4305 1.620000d+02
4315 1.280000d+02
4325 1.250000d+02
4335 1.340000d+02
4345 1.490000d+02
4355 1.320000d+02
4365 1.220000d+02
4375 1.490000d+02
4385 1.520000d+02
4395 1.330000d+02
4405 1.470000d+02
4415 1.500000d+02
4425 1.410000d+02
4435 1.330000d+02
4445 1.490000d+02
4455 1.310000d+02
4465 1.290000d+02
4475 1.380000d+02
4485 1.410000d+02
4495 1.430000d+02
4505 1.270000d+02
4515 1.660000d+02
4525 1.380000d+02
4535 1.170000d+02
4545 1.250000d+02
4555 1.390000d+02
4565 1.300000d+02
4575 1.190000d+02
4585 1.290000d+02
4595 1.280000d+02
4605 1.280000d+02
4615 1.420000d+02
4625 1.310000d+02
4635 1.250000d+02
4645 1.560000d+02
4655 1.340000d+02
4665 1.340000d+02
4675 1.590000d+02
4685 1.310000d+02
4695 1.390000d+02
4705 1.460000d+02
4715 1.320000d+02
4725 1.420000d+02
4735 1.220000d+02
4745 1.240000d+02
4755 1.380000d+02
4765 1.150000d+02
4775 1.240000d+02
4785 1.350000d+02
4795 1.440000d+02
4805 1.390000d+02
4815 1.210000d+02
4825 1.340000d+02
4835 1.370000d+02
4845 1.360000d+02
4855 1.540000d+02
4865 1.390000d+02
4875 1.200000d+02
4885 1.350000d+02
4895 1.380000d+02
4905 1.310000d+02
4915 1.280000d+02
4925 1.330000d+02
4935 1.350000d+02
4945 1.600000d+02
4955 1.420000d+02
4965 1.330000d+02
4975 1.220000d+02
ENDA
