       32      86 -49844.000D0      503.000D0                                    
       32      83 -60901.000D0      196.000D0                                    
       32      77 -71214.00029D0      1.00699D0                                  
       32      63 -46910.000D0      196.000D0                                    
       32      87 -44237.000D0      503.000D0                                    
       32      88 -40138.000D0      699.000D0                                    
       32      75 -71856.00427D0      1.00636D0                                  
       33      60  -6399.000D0      596.000D0                                    
       33      61 -18052.000D0      596.000D0                                    
       33      62 -24964.000D0      298.000D0                                    
       33      65 -46981.000D0      302.000D0                                    
       33      63 -33823.000D0      503.000D0                                    
       33      71 -67894.00336D0      4.00209D0                                  
       33      70 -64343.00111D0     50.00011D0                                  
       33      82 -70324.00008D0    200.00010D0                                  
       33      79 -73636.00526D0      5.00611D0                                  
       33      76 -72289.00504D0      1.00819D0                                  
       33      73 -70956.00701D0      3.00928D0                                  
       33      72 -68229.00809D0      4.00398D0                                  
       33      68 -58899.00233D0     43.00366D0                                  
       33      85 -63323.000D0      196.000D0                                    
       33      80 -72159.00286D0     23.00332D0                                  
       33      64 -39521.000D0      358.000D0                                    
       33      74 -70859.00967D0      2.00349D0                                  
       33      66 -51502.00304D0    679.00991D0                                  
       33      69 -63086.00666D0     31.00216D0                                  
       33      67 -56647.00810D0    100.00109D0                                  
       33      88 -51288.000D0      503.000D0                                    
       33      78 -72817.00419D0      9.00934D0                                  
       33      75 -73032.00410D0      1.00818D0                                  
       33      81 -72533.00308D0      5.00527D0                                  
       33      77 -73916.00577D0      2.00304D0                                  
       33      87 -55983.000D0      298.000D0                                    
       33      84 -66082.000D0      300.000D0                                    
       33      90 -41451.000D0      801.000D0                                    
       33      92 -30926.000D0      904.000D0                                    
       33      83 -69880.00657D0    220.00030D0                                  
       33      91 -36859.000D0      904.000D0                                    
       33      86 -59150.000D0      298.000D0                                    
       33      89 -47143.000D0      503.000D0                                    
       34      73 -68217.00642D0     10.00689D0                                  
       34      77 -74599.00594D0      1.00652D0                                  
       34      74 -72212.00735D0      1.00676D0                                  
       34      71 -63116.00336D0     31.00587D0                                  
       34      78 -77026.00086D0      1.00655D0                                  
       34      75 -72169.00018D0      1.00674D0                                  
       34      72 -67894.00407D0     12.00057D0                                  
       34      79 -75917.00602D0      1.00661D0                                  
       34      92 -46649.000D0      596.000D0                                    
       34      94 -36803.000D0      801.000D0                                    
       34      80 -77759.00936D0      1.00989D0                                  
       34      93 -40716.000D0      801.000D0                                    
       34      65 -32919.000D0      596.000D0                                    
       34      89 -59196.000D0      298.000D0                                    
       34      76 -75252.00050D0      1.00651D0                                  
       34      88 -63878.00135D0     49.00366D0                                  
       34      90 -55927.000D0      401.000D0                                    
       34      70 -62046.00216D0     61.00582D0                                  
       34      83 -75340.00657D0      3.00616D0                                  
       34      66 -41722.000D0      298.000D0                                    
       34      91 -50338.000D0      503.000D0                                    
       34      67 -46491.000D0      196.000D0                                    
       34      84 -75951.00829D0     14.00541D0                                  
       34      86 -70540.00570D0     15.00557D0                                  
       34      85 -72428.00267D0     29.00896D0                                  
       34      81 -76389.00519D0      2.00020D0                                  
       34      82 -77594.00008D0      2.00020D0                                  
       34      87 -66581.00926D0     39.00212D0                                  
       34      68 -54214.00814D0     32.00602D0                                  
       34      69 -56301.00531D0     34.00443D0                                  
       35      73 -63628.00936D0     50.00790D0                                  
       35      75 -69139.00018D0     14.00241D0                                  
       35      71 -57063.00323D0    568.00211D0                                  
       35      92 -56580.00144D0     49.00595D0                                  
       35      72 -59015.00201D0     59.00610D0                                  
       35      96 -38629.000D0      699.000D0                                    
       35      93 -53049.000D0      298.000D0                                    
       35      77 -73234.00914D0      3.00260D0                                  
       35      79 -76068.00514D0      2.00017D0                                  
       35      76 -70289.00169D0      9.00467D0                                  
       35      94 -47804.000D0      401.000D0                                    
       35      95 -43901.000D0      503.000D0                                    
       35      91 -61508.00323D0     72.00560D0                                  
       35      74 -65306.00081D0     15.00093D0                                  
       35      78 -73452.00302D0      3.00940D0                                  
       35      80 -75889.00472D0      2.00013D0                                  
       35      67 -32798.000D0      503.000D0                                    
       35      70 -51426.000D0      306.000D0                                    
       35      69 -46476.000D0      105.000D0                                    
       35      97 -34652.000D0      801.000D0                                    
       35      89 -68571.00620D0     59.00807D0                                  
       35      83 -79008.00930D0      4.00221D0                                  
       35      68 -38642.000D0      358.000D0                                    
       35      90 -64619.00846D0     77.00249D0                                  
       35      82 -77496.00465D0      1.00950D0                                  
       35      81 -77974.00839D0      1.00952D0                                  
       35      86 -75639.00570D0     11.00000D0                                  
       35      88 -70732.00135D0     38.00419D0                                  
       35      87 -73856.00926D0     17.00680D0                                  
       35      84 -77799.00335D0     14.00651D0                                  
       35      85 -78610.00267D0     19.00100D0                                  
       36      73 -56551.00751D0      6.00578D0                                  
       36      75 -64323.00624D0      8.00104D0                                  
       36      94 -61143.000D0      300.000D0                                    
       36      92 -68785.00048D0     11.00715D0                                  
       36      70 -41676.000D0      385.000D0                                    
       36      93 -64017.00525D0    100.00287D0                                  
       36      79 -74442.00736D0      3.00896D0                                  
       36      76 -69014.00318D0      4.00032D0                                  
       36      89 -76726.00620D0     51.00739D0                                  
       36      91 -71310.00323D0     57.00139D0                                  
       36      74 -62331.00509D0      2.00040D0                                  
       36      78 -74179.00727D0      1.00075D0                                  
       36      80 -77892.00492D0      1.00470D0                                  
       36      77 -70169.00443D0      1.00956D0                                  
       36      81 -77694.00038D0      1.00987D0                                  
       36      83 -79981.00709D0      2.00812D0                                  
       36      99 -39495.000D0      596.000D0                                    
       36      90 -74969.00846D0     18.00505D0                                  
       36      95 -56039.000D0      401.000D0                                    
       36     100 -36198.000D0      503.000D0                                    
       36      85 -81480.00267D0      1.00947D0                                  
       36      82 -80589.00508D0      1.00780D0                                  
       36      98 -44796.000D0      596.000D0                                    
       36      84 -82430.00991D0      2.00805D0                                  
       36      69 -32435.000D0      401.000D0                                    
       36      72 -53940.00919D0      7.00993D0                                  
       36      96 -53030.000D0      503.000D0                                    
       36      71 -46923.00323D0    652.00123D0                                  
       36      87 -80709.00426D0      0.00267D0                                  
       36      97 -47916.000D0      503.000D0                                    
       36      88 -79692.00135D0     13.00417D0                                  
       36      86 -83265.00570D0      0.00102D0                                  
       37      77 -64824.00531D0      7.00452D0                                  
       37      75 -57221.00677D0      7.00452D0                                  
       37      78 -66936.00228D0      7.00452D0                                  
       37      92 -74772.00048D0      6.00102D0                                  
       37      93 -72617.00525D0      7.00579D0                                  
       37      76 -60479.00832D0      1.00863D0                                  
       37      99 -50878.00870D0    125.00670D0                                  
       37      94 -68553.00352D0      8.00357D0                                  
       37      91 -77745.00323D0      8.00055D0                                  
       37      98 -54221.00644D0     50.00247D0                                  
       37      84 -79750.00025D0      2.00805D0                                  
       37      73 -46052.000D0      150.000D0                                    
       37      88 -82608.00998D0      0.00160D0                                  
       37     100 -46696.000D0      298.000D0                                    
       37      80 -72172.00854D0      6.00975D0                                  
       37      87 -84597.00795D0      0.00012D0                                  
       37      95 -65853.00935D0     21.00112D0                                  
       37      74 -51917.00050D0      3.00675D0                                  
       37     101 -43597.00231D0    166.00082D0                                  
       37      79 -70803.00362D0      5.00988D0                                  
       37      89 -81712.00502D0      5.00462D0                                  
       37      71 -32304.000D0      503.000D0                                    
       37      81 -75454.00821D0      5.00998D0                                  
       37      82 -76188.00201D0      2.00758D0                                  
       37      96 -61224.00644D0     29.00434D0                                  
       37      90 -79361.00712D0      6.00534D0                                  
       37      83 -79074.00805D0      6.00009D0                                  
       37      72 -38117.000D0      503.000D0                                    
       37      85 -82167.00331D0      0.00011D0                                  
       37      86 -82747.00017D0      0.00199D0                                  
       37     102 -38312.000D0      503.000D0                                    
       37      97 -58356.00314D0     30.00512D0                                  
       38      75 -46621.00677D0    220.00126D0                                  
       38      92 -82867.00702D0      3.00403D0                                  
       38      76 -54243.00893D0     37.00260D0                                  
       38      93 -80084.00606D0      7.00531D0                                  
       38      74 -40697.000D0      503.000D0                                    
       38      78 -63173.00924D0      7.00452D0                                  
       38     100 -60219.00307D0    127.00217D0                                  
       38      91 -83645.00279D0      4.00523D0                                  
       38      98 -66645.00662D0     26.00349D0                                  
       38      84 -80643.00837D0      3.00202D0                                  
       38      77 -57804.00063D0      9.00315D0                                  
       38      73 -31699.000D0      596.000D0                                    
       38     105 -38582.000D0      699.000D0                                    
       38      80 -70308.00223D0      6.00575D0                                  
       38      99 -62185.00677D0     79.00999D0                                  
       38      88 -87921.00740D0      1.00083D0                                  
       38     102 -53077.00471D0    111.00172D0                                  
       38     101 -55407.00231D0    124.00432D0                                  
       38      95 -75116.00826D0      7.00481D0                                  
       38      89 -86209.00141D0      1.00087D0                                  
       38      87 -84880.00413D0      1.00073D0                                  
       38      79 -65476.00577D0      8.00383D0                                  
       38      82 -76008.00384D0      5.00570D0                                  
       38      96 -72938.00959D0     27.00380D0                                  
       38      85 -81102.00572D0      2.00837D0                                  
       38      83 -76795.00439D0     10.00315D0                                  
       38     104 -44404.000D0      699.000D0                                    
       38      90 -85941.00604D0      2.00887D0                                  
       38      86 -84523.00576D0      1.00074D0                                  
       38      94 -78840.00430D0      7.00184D0                                  
       38     103 -47553.000D0      503.000D0                                    
       38      81 -71527.00705D0      6.00200D0                                  
       38      97 -68788.00109D0     19.00190D0                                  
       39     100 -67294.00307D0     78.00640D0                                  
       39      79 -58356.00577D0    450.00078D0                                  
       39     102 -61892.00471D0     86.00367D0                                  
       39     106 -46770.000D0      699.000D0                                    
       39      76 -38704.000D0      503.000D0                                    
       39      91 -86345.00031D0      2.00887D0                                  
       39      89 -87701.00749D0      2.00552D0                                  
       39     105 -51353.000D0      503.000D0                                    
       39      95 -81207.00068D0      7.00222D0                                  
       39      99 -70200.00924D0     24.00391D0                                  
       39      84 -74157.00855D0     91.00379D0                                  
       39      80 -61217.00786D0    176.00984D0                                  
       39      98 -72467.00420D0     24.00549D0                                  
       39      87 -83018.00723D0      1.00557D0                                  
       39      83 -72326.00557D0     44.00314D0                                  
       39      77 -46905.000D0       62.000D0                                    
       39      88 -84299.00140D0      1.00850D0                                  
       39      90 -86487.00462D0      2.00552D0                                  
       39      94 -82348.00499D0      7.00166D0                                  
       39     101 -64912.00231D0     95.00306D0                                  
       39      81 -66017.00338D0     62.00155D0                                  
       39      78 -52527.000D0      401.000D0                                    
       39      93 -84223.00160D0     10.00632D0                                  
       39      86 -79283.00576D0     14.00183D0                                  
       39      82 -68192.00393D0    102.00579D0                                  
       39     108 -37744.000D0      801.000D0                                    
       39      97 -76257.00693D0     11.00667D0                                  
       39     107 -42718.000D0      503.000D0                                    
       39      92 -84813.00327D0      9.00264D0                                  
       39      85 -77842.00123D0     18.00965D0                                  
       39     103 -58936.000D0      298.000D0                                    
       39      96 -78346.00709D0     23.00442D0                                  
       39     104 -54912.000D0      401.000D0                                    
       40     106 -59699.000D0      503.000D0                                    
       40      79 -47357.000D0      401.000D0                                    
       40      91 -87890.00402D0      2.00346D0                                  
       40      99 -77768.00473D0     20.00033D0                                  
       40      80 -55517.00043D0   1490.00390D0                                  
       40      85 -73149.00123D0    100.00800D0                                  
       40      84 -71492.000D0      196.000D0                                    
       40      89 -84868.00884D0      3.00698D0                                  
       40      86 -77804.00350D0     30.00093D0                                  
       40     108 -52201.000D0      596.000D0                                    
       40     100 -76604.00307D0     35.00837D0                                  
       40     105 -62364.000D0      401.000D0                                    
       40     102 -71742.00471D0     50.00589D0                                  
       40     107 -55191.000D0      298.000D0                                    
       40      92 -88453.00882D0      2.00345D0                                  
       40      93 -87117.00040D0      2.00341D0                                  
       40      82 -64192.000D0      225.000D0                                    
       40      88 -83623.00101D0     10.00277D0                                  
       40      95 -85657.00766D0      2.00399D0                                  
       40     109 -47283.000D0      503.000D0                                    
       40      78 -41703.000D0      503.000D0                                    
       40      83 -66458.00557D0     95.00858D0                                  
       40      94 -87266.00837D0      2.00420D0                                  
       40     101 -73457.00231D0     31.00357D0                                  
       40      90 -88767.00265D0      2.00368D0                                  
       40      96 -85442.00791D0      2.00788D0                                  
       40     103 -68372.00027D0    108.00742D0                                  
       40     110 -43901.000D0      801.000D0                                    
       40      98 -81286.00925D0     19.00946D0                                  
       40      87 -79348.00150D0      8.00343D0                                  
       40      97 -82946.00645D0      2.00785D0                                  
       40     104 -66341.000D0      401.000D0                                    
       40      81 -58488.00484D0    166.00540D0                                  
       41     107 -64916.000D0      401.000D0                                    
       41      98 -83528.00547D0      5.00725D0                                  
       41     100 -79939.00307D0     25.00677D0                                  
       41      99 -82326.00954D0     13.00339D0                                  
       41      91 -86632.00442D0      3.00776D0                                  
       41      85 -67149.00123D0    223.00966D0                                  
       41      81 -47478.000D0     1498.000D0                                    
       41      90 -82656.00265D0      4.00648D0                                  
       41      82 -52974.000D0      298.000D0                                    
       41      86 -69826.00350D0     85.00473D0                                  
       41      89 -80650.00386D0     26.00801D0                                  
       41     106 -67096.000D0      196.000D0                                    
       41      92 -86448.00337D0      2.00828D0                                  
       41      93 -87208.00278D0      2.00429D0                                  
       41      83 -58958.00557D0    314.00942D0                                  
       41      94 -86364.00502D0      2.00429D0                                  
       41      84 -61879.000D0      298.000D0                                    
       41      96 -85603.00696D0      3.00730D0                                  
       41     113 -42197.000D0      801.000D0                                    
       41      97 -85605.00644D0      2.00552D0                                  
       41     104 -72223.00666D0    104.00810D0                                  
       41      87 -74183.00150D0     60.00577D0                                  
       41     105 -70852.00653D0     99.00799D0                                  
       41     112 -45802.000D0      699.000D0                                    
       41     103 -75317.00027D0     67.00822D0                                  
       41     110 -53617.000D0      503.000D0                                    
       41     102 -76347.00471D0     40.00734D0                                  
       41     108 -60696.000D0      298.000D0                                    
       41      95 -86781.00901D0      1.00968D0                                  
       41     109 -58097.000D0      503.000D0                                    
       41     111 -50627.000D0      503.000D0                                    
       41      88 -76073.00101D0    100.00527D0                                  
       41     101 -78942.00231D0     18.00928D0                                  
       42      92 -86805.00003D0      3.00804D0                                  
       42      91 -82204.00165D0     11.00181D0                                  
       42      93 -86803.00495D0      3.00804D0                                  
       42      85 -59103.000D0      280.000D0                                    
       42     113 -54138.000D0      596.000D0                                    
       42     106 -76255.00078D0     17.00948D0                                  
       42     100 -86184.00307D0      5.00855D0                                  
       42     112 -58833.000D0      596.000D0                                    
       42      88 -72700.00088D0     20.00359D0                                  
       42      90 -80167.00265D0      6.00133D0                                  
       42      86 -64556.00350D0    438.00413D0                                  
       42     103 -80847.00027D0     60.00826D0                                  
       42      83 -47748.000D0      503.000D0                                    
       42      87 -67694.00927D0    223.00279D0                                  
       42      98 -88111.00723D0      1.00913D0                                  
       42      89 -75003.00889D0     15.00475D0                                  
       42      99 -85965.00840D0      1.00915D0                                  
       42     114 -51307.000D0      699.000D0                                    
       42     107 -72942.00869D0    161.00627D0                                  
       42     104 -80328.00666D0     53.00713D0                                  
       42      94 -88409.00708D0      1.00918D0                                  
       42      95 -87707.00492D0      1.00916D0                                  
       42     102 -83557.00471D0     20.00839D0                                  
       42     111 -61097.000D0      401.000D0                                    
       42      97 -87540.00442D0      1.00913D0                                  
       42      96 -88790.00496D0      1.00916D0                                  
       42     108 -71303.000D0      196.000D0                                    
       42      84 -55806.000D0      401.000D0                                    
       42     109 -67245.000D0      298.000D0                                    
       42     110 -65456.000D0      401.000D0                                    
       42     115 -46305.000D0      801.000D0                                    
       42     101 -83511.00231D0      5.00856D0                                  
       42     105 -77337.00653D0     71.00133D0                                  
       43     102 -84565.00665D0      9.00393D0                                  
       43      86 -53207.000D0      298.000D0                                    
       43      93 -83602.00533D0      3.00933D0                                  
       43      96 -85817.00254D0      5.00490D0                                  
       43      92 -78934.00648D0     26.00004D0                                  
       43      87 -59122.000D0      298.000D0                                    
       43     113 -63724.000D0      298.000D0                                    
       43     117 -49854.000D0      699.000D0                                    
       43     112 -65999.00617D0    124.00158D0                                  
       43     106 -79775.00078D0     13.00328D0                                  
       43     107 -79102.00869D0    150.00077D0                                  
       43     100 -86016.00224D0      2.00217D0                                  
       43     114 -59727.000D0      596.000D0                                    
       43      91 -75984.00165D0    200.00312D0                                  
       43      95 -86016.00873D0      5.00417D0                                  
       43     116 -52751.000D0      699.000D0                                    
       43      97 -87220.00108D0      4.00538D0                                  
       43     118 -45196.000D0      904.000D0                                    
       43     111 -69216.00683D0    108.00698D0                                  
       43      89 -67844.000D0      201.000D0                                    
       43      99 -87323.00141D0      1.00979D0                                  
       43      88 -62710.000D0      201.000D0                                    
       43     110 -70960.00763D0     76.00550D0                                  
       43      85 -47665.000D0      401.000D0                                    
       43      94 -84153.00961D0      4.00498D0                                  
       43     105 -82287.00653D0     55.00089D0                                  
       43     115 -57110.000D0      699.000D0                                    
       43     103 -84597.00027D0      9.00992D0                                  
       43     101 -86335.00840D0     24.00084D0                                  
       43     104 -82486.00166D0     45.00663D0                                  
       43      98 -86427.00771D0      3.00817D0                                  
       43      90 -71206.00603D0    242.00187D0                                  
       43     109 -74535.00668D0     96.00272D0                                  
       43     108 -75952.00879D0    126.00467D0                                  
       44      99 -87616.00977D0      2.00011D0                                  
       44      89 -59513.000D0      503.000D0                                    
       44      92 -74408.000D0      298.000D0                                    
       44     118 -57920.000D0      801.000D0                                    
       44     114 -70532.000D0      230.000D0                                    
       44      93 -77265.00533D0     85.00091D0                                  
       44     116 -64450.000D0      699.000D0                                    
       44     117 -60007.000D0      699.000D0                                    
       44      97 -86112.00242D0      8.00350D0                                  
       44     111 -76665.00683D0     73.00588D0                                  
       44      87 -47339.000D0      596.000D0                                    
       44      91 -68658.000D0      583.000D0                                    
       44      88 -55647.000D0      401.000D0                                    
       44     120 -50943.000D0      801.000D0                                    
       44     113 -72202.00714D0     69.00997D0                                  
       44     100 -89218.00984D0      2.00011D0                                  
       44      94 -82567.00898D0     12.00733D0                                  
       44     119 -53244.000D0      699.000D0                                    
       44     115 -66428.00402D0    128.00715D0                                  
       44      96 -86072.00062D0      7.00882D0                                  
       44     110 -79981.00763D0     53.00244D0                                  
       44      98 -88224.00469D0      6.00271D0                                  
       44     105 -85927.00653D0      3.00138D0                                  
       44     112 -75483.00617D0     73.00588D0                                  
       44      95 -83449.00819D0     11.00874D0                                  
       44     106 -86322.00078D0      7.00525D0                                  
       44     103 -87258.00775D0      2.00018D0                                  
       44     107 -83922.00869D0    123.00686D0                                  
       44     104 -88088.00872D0      3.00137D0                                  
       44     102 -89098.00043D0      2.00014D0                                  
       44     109 -80850.00668D0     66.00093D0                                  
       44      90 -65307.000D0      298.000D0                                    
       44     108 -83672.00879D0    116.00163D0                                  
       44     101 -87949.00720D0      2.00014D0                                  
       45     119 -63239.000D0      596.000D0                                    
       45     109 -85010.00668D0     11.00968D0                                  
       45      90 -53216.000D0      503.000D0                                    
       45     121 -57082.000D0      904.000D0                                    
       45      89 -47658.000D0      448.000D0                                    
       45      92 -63360.000D0      401.000D0                                    
       45     113 -78682.00714D0     48.00986D0                                  
       45     120 -59234.000D0      596.000D0                                    
       45     122 -52900.000D0      699.000D0                                    
       45      91 -59103.000D0      401.000D0                                    
       45     116 -70735.00792D0    137.00861D0                                  
       45     117 -68949.000D0      503.000D0                                    
       45     110 -82775.00901D0     50.00445D0                                  
       45     118 -65139.000D0      503.000D0                                    
       45      98 -83174.00815D0     11.00804D0                                  
       45     105 -87845.00641D0      4.00027D0                                  
       45      95 -78339.00819D0    150.00469D0                                  
       45      93 -69173.000D0      401.000D0                                    
       45     100 -85584.00225D0     18.00198D0                                  
       45     114 -75631.00725D0    112.00711D0                                  
       45     101 -87408.00021D0     17.00230D0                                  
       45     102 -86775.00004D0      4.00941D0                                  
       45     108 -85019.00304D0    105.00056D0                                  
       45      96 -79679.00409D0     12.00733D0                                  
       45     103 -88022.00185D0      2.00806D0                                  
       45      97 -82589.00242D0     36.00328D0                                  
       45     104 -86949.00825D0      2.00807D0                                  
       45     111 -82357.00192D0     29.00613D0                                  
       45      94 -72938.000D0      447.000D0                                    
       45      99 -85574.00394D0      7.00137D0                                  
       45     115 -74208.00402D0     81.00040D0                                  
       45     107 -86863.00285D0     11.00929D0                                  
       45     106 -86361.00478D0      7.00522D0                                  
       45     112 -79741.00327D0     51.00609D0                                  
       46      91 -47403.000D0      566.000D0                                    
       46     121 -66257.000D0      503.000D0                                    
       46      92 -55498.000D0      503.000D0                                    
       46     111 -86004.00158D0     10.00880D0                                  
       46     110 -88349.00175D0     10.00873D0                                  
       46     116 -79960.00691D0     55.00568D0                                  
       46     119 -71623.000D0      298.000D0                                    
       46     102 -87925.00075D0      2.00988D0                                  
       46     112 -86336.00399D0     17.00947D0                                  
       46     117 -76530.00301D0     59.00455D0                                  
       46     100 -85226.00218D0     11.00256D0                                  
       46     114 -83496.00665D0     23.00634D0                                  
       46     123 -60612.000D0      596.000D0                                    
       46     101 -85428.00021D0     17.00688D0                                  
       46      95 -70151.000D0      401.000D0                                    
       46      96 -76229.00409D0    150.00539D0                                  
       46     118 -75465.00639D0    209.00931D0                                  
       46     104 -89390.00045D0      4.00133D0                                  
       46      97 -77799.00242D0    302.00192D0                                  
       46     105 -88412.00828D0      4.00073D0                                  
       46     120 -70149.00064D0    123.00908D0                                  
       46     106 -89902.00478D0      4.00073D0                                  
       46     113 -83692.00028D0     35.00792D0                                  
       46      94 -66350.000D0      401.000D0                                    
       46     122 -64692.000D0      401.000D0                                    
       46     108 -89524.00304D0      3.00442D0                                  
       46     124 -58796.000D0      503.000D0                                    
       46     109 -87606.00591D0      3.00440D0                                  
       46     103 -87479.00110D0      2.00902D0                                  
       46      98 -81299.00957D0     21.00497D0                                  
       46     107 -88367.00594D0      4.00083D0                                  
       46      93 -59699.000D0      401.000D0                                    
       46     115 -80403.00000D0     60.00988D0                                  
       46      99 -82187.00735D0     15.00180D0                                  
       47     117 -82265.00301D0     50.00109D0                                  
       47     119 -78557.00492D0     89.00775D0                                  
       47     126 -61013.000D0      298.000D0                                    
       47      93 -46780.000D0      596.000D0                                    
       47     123 -69955.000D0      205.000D0                                    
       47     102 -82264.00893D0     27.00945D0                                  
       47      95 -60100.000D0      401.000D0                                    
       47     125 -64804.000D0      298.000D0                                    
       47     118 -79565.00639D0     63.00806D0                                  
       47     104 -85111.00392D0      5.00751D0                                  
       47     111 -88220.00719D0      3.00015D0                                  
       47     124 -66471.000D0      196.000D0                                    
       47     120 -75649.00064D0     73.00165D0                                  
       47     130 -46157.000D0      334.000D0                                    
       47     128 -54800.000D0      298.000D0                                    
       47     121 -74661.00064D0    146.00810D0                                  
       47     122 -71231.000D0      205.000D0                                    
       47     101 -81224.00197D0    104.00408D0                                  
       47      96 -64571.000D0      401.000D0                                    
       47     103 -84791.00366D0     16.00682D0                                  
       47     110 -87460.00552D0      2.00899D0                                  
       47      97 -70819.00242D0    321.00589D0                                  
       47     107 -88401.00743D0      4.00271D0                                  
       47     105 -87067.00992D0     10.00982D0                                  
       47     112 -86624.00458D0     16.00884D0                                  
       47      99 -76757.00735D0    150.00766D0                                  
       47     100 -78148.00384D0     77.00126D0                                  
       47     114 -84948.00803D0     24.00824D0                                  
       47      94 -53300.000D0      503.000D0                                    
       47     116 -82567.00691D0     46.00773D0                                  
       47     109 -88722.00669D0      2.00900D0                                  
       47     106 -86937.00340D0      4.00913D0                                  
       47     127 -58898.000D0      298.000D0                                    
       47      98 -73060.00614D0     66.00976D0                                  
       47     129 -52452.000D0      401.000D0                                    
       47     113 -87032.00672D0     16.00613D0                                  
       47     115 -84987.00000D0     34.00922D0                                  
       47     108 -87601.00836D0      4.00274D0                                  
       48     123 -77311.00209D0     40.00876D0                                  
       48     126 -72327.00416D0     54.00143D0                                  
       48     112 -90580.00518D0      2.00659D0                                  
       48      97 -60603.000D0      401.000D0                                    
       48     124 -76710.00752D0     62.00641D0                                  
       48      96 -56104.000D0      503.000D0                                    
       48     125 -73358.00534D0     68.00893D0                                  
       48      99 -69853.000D0      205.000D0                                    
       48     117 -86425.00301D0      3.00305D0                                  
       48     111 -89257.00519D0      2.00662D0                                  
       48     110 -90352.00990D0      2.00665D0                                  
       48     129 -63202.000D0      298.000D0                                    
       48     103 -80649.00453D0     15.00370D0                                  
       48     128 -67288.00998D0    294.00042D0                                  
       48     100 -74249.00829D0     95.00269D0                                  
       48     107 -86984.00841D0      5.00773D0                                  
       48      98 -67630.00614D0     78.00012D0                                  
       48     102 -79677.00893D0     29.00067D0                                  
       48      95 -46696.000D0      596.000D0                                    
       48     118 -86708.00557D0     20.00247D0                                  
       48     104 -83974.00674D0      9.00466D0                                  
       48     119 -83907.00492D0     80.00371D0                                  
       48     105 -84330.00103D0     11.00549D0                                  
       48     120 -83974.00064D0     18.00793D0                                  
       48     132 -50720.000D0      503.000D0                                    
       48     106 -87132.00499D0      5.00931D0                                  
       48     113 -89049.00279D0      2.00673D0                                  
       48     122 -80730.00320D0     43.00023D0                                  
       48     131 -55266.000D0      298.000D0                                    
       48     115 -88090.00485D0      2.00724D0                                  
       48     108 -89252.00325D0      5.00566D0                                  
       48     116 -88719.00392D0      3.00150D0                                  
       48     121 -81061.00064D0     84.00576D0                                  
       48     114 -90020.00941D0      2.00674D0                                  
       48     101 -75747.00660D0    150.00936D0                                  
       48     130 -61569.00949D0    282.00769D0                                  
       48     127 -68517.00100D0     74.00386D0                                  
       48     109 -88508.00424D0      3.00896D0                                  
       49     126 -77813.00416D0     40.00441D0                                  
       49     124 -80876.00752D0     49.00020D0                                  
       49     125 -80480.00534D0     30.00038D0                                  
       49     100 -64169.00829D0    248.00950D0                                  
       49     118 -87230.00346D0      8.00250D0                                  
       49     135 -47199.000D0      503.000D0                                    
       49     116 -88250.00019D0      4.00468D0                                  
